2014-08-11 13:18:31,149   [WARN] com.fortify.systemspec - ========================== Fortify Context Startup =============================
2014-08-11 13:18:56,093   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final boolean org.springframework.ws.server.endpoint.adapter.AbstractMethodEndpointAdapter.supports(java.lang.Object)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 13:18:56,124   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.MarshallingMethodEndpointAdapter.setUnmarshaller(org.springframework.oxm.Unmarshaller)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 13:18:56,124   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.MarshallingMethodEndpointAdapter.setMarshaller(org.springframework.oxm.Marshaller)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 13:18:56,124   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.AbstractMethodEndpointAdapter.invoke(org.springframework.ws.context.MessageContext,java.lang.Object) throws java.lang.Exception] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 13:18:56,124   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final boolean org.springframework.ws.server.endpoint.adapter.AbstractMethodEndpointAdapter.supports(java.lang.Object)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 13:18:58,170   [INFO] com.fortify.manager.service.runtime.RuntimeControllerConnectionConfiguration - Initializing runtime event handlers: [10234]
2014-08-11 13:18:58,170   [WARN] com.fortify.manager.service.runtime.RuntimeControllerConnectionConfiguration - Runtime integration disabled
2014-08-11 13:19:21,622   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationFailureCredentialsExpiredEvent: admin; exception: User credentials have expired
2014-08-11 13:19:44,389   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: admin
2014-08-11 13:19:44,471   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: admin
2014-08-11 13:22:28,854   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: admin
2014-08-11 13:22:28,904   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: admin
2014-08-11 13:44:38,970   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: admin
2014-08-11 13:44:38,998   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: admin
2014-08-11 13:55:26,938   [WARN] org.springframework.context.support.DefaultLifecycleProcessor - Failed to shut down 1 bean with phase value 1 within timeout of 30000: [appInitializer]
2014-08-11 14:27:45,914   [WARN] com.fortify.systemspec - ========================== Fortify Context Startup =============================
2014-08-11 14:28:03,898   [WARN] com.fortify.manager.service.EmailServiceImpl - Exception loading certificates keystore as JKS: C:\Program Files (x86)\Apache Software Foundation\Tomcat 6.0\webapps\ssc\WEB-INF\Core\config\certificates\keystore (The system cannot find the path specified)
2014-08-11 14:28:03,898   [WARN] com.fortify.manager.service.EmailServiceImpl - Exception loading certificates keystore as PKCS12: C:\Program Files (x86)\Apache Software Foundation\Tomcat 6.0\webapps\ssc\WEB-INF\Core\config\certificates\keystore (The system cannot find the path specified)
2014-08-11 14:28:03,898   [WARN] com.fortify.manager.service.EmailServiceImpl - S/MIME messages cannot be sent from this server
2014-08-11 14:28:05,445   [WARN] org.springframework.security.intercept.AbstractSecurityInterceptor - Could not validate configuration attributes as the ObjectDefinitionSource did not return a ConfigAttributeDefinition collection
2014-08-11 14:28:06,476   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final javax.sql.DataSource org.springframework.jdbc.core.support.JdbcDaoSupport.getDataSource()] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:06,476   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.jdbc.core.support.JdbcDaoSupport.setDataSource(javax.sql.DataSource)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:06,476   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final org.springframework.jdbc.core.JdbcTemplate org.springframework.jdbc.core.support.JdbcDaoSupport.getJdbcTemplate()] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:06,476   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.jdbc.core.support.JdbcDaoSupport.setJdbcTemplate(org.springframework.jdbc.core.JdbcTemplate)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:06,476   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.dao.support.DaoSupport.afterPropertiesSet() throws java.lang.IllegalArgumentException,org.springframework.beans.factory.BeanInitializationException] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:19,867   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final javax.sql.DataSource org.springframework.jdbc.core.support.JdbcDaoSupport.getDataSource()] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:19,867   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.jdbc.core.support.JdbcDaoSupport.setDataSource(javax.sql.DataSource)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:19,867   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final org.springframework.jdbc.core.JdbcTemplate org.springframework.jdbc.core.support.JdbcDaoSupport.getJdbcTemplate()] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:19,867   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.jdbc.core.support.JdbcDaoSupport.setJdbcTemplate(org.springframework.jdbc.core.JdbcTemplate)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:19,867   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.dao.support.DaoSupport.afterPropertiesSet() throws java.lang.IllegalArgumentException,org.springframework.beans.factory.BeanInitializationException] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:20,086   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final javax.sql.DataSource org.springframework.jdbc.core.support.JdbcDaoSupport.getDataSource()] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:20,086   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.jdbc.core.support.JdbcDaoSupport.setDataSource(javax.sql.DataSource)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:20,086   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final org.springframework.jdbc.core.JdbcTemplate org.springframework.jdbc.core.support.JdbcDaoSupport.getJdbcTemplate()] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:20,086   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.jdbc.core.support.JdbcDaoSupport.setJdbcTemplate(org.springframework.jdbc.core.JdbcTemplate)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:20,086   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.dao.support.DaoSupport.afterPropertiesSet() throws java.lang.IllegalArgumentException,org.springframework.beans.factory.BeanInitializationException] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:21,008   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.MarshallingMethodEndpointAdapter.setUnmarshaller(org.springframework.oxm.Unmarshaller)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:21,008   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.MarshallingMethodEndpointAdapter.setMarshaller(org.springframework.oxm.Marshaller)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:21,008   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.AbstractMethodEndpointAdapter.invoke(org.springframework.ws.context.MessageContext,java.lang.Object) throws java.lang.Exception] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:21,008   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final boolean org.springframework.ws.server.endpoint.adapter.AbstractMethodEndpointAdapter.supports(java.lang.Object)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:21,055   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.MarshallingMethodEndpointAdapter.setUnmarshaller(org.springframework.oxm.Unmarshaller)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:21,055   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.MarshallingMethodEndpointAdapter.setMarshaller(org.springframework.oxm.Marshaller)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:21,055   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final void org.springframework.ws.server.endpoint.adapter.AbstractMethodEndpointAdapter.invoke(org.springframework.ws.context.MessageContext,java.lang.Object) throws java.lang.Exception] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:21,055   [WARN] org.springframework.aop.framework.Cglib2AopProxy - Unable to proxy method [public final boolean org.springframework.ws.server.endpoint.adapter.AbstractMethodEndpointAdapter.supports(java.lang.Object)] because it is final: All calls to this method via a proxy will be routed directly to the proxy.
2014-08-11 14:28:23,039   [INFO] com.fortify.manager.service.runtime.RuntimeControllerConnectionConfiguration - Initializing runtime event handlers: [10234]
2014-08-11 14:28:23,039   [WARN] com.fortify.manager.service.runtime.RuntimeControllerConnectionConfiguration - Runtime integration disabled
2014-08-11 14:28:37,019   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: steve.trapani
2014-08-11 14:28:37,253   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: steve.trapani
2014-08-11 14:28:39,705   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:40,783   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:41,173   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:41,407   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:41,532   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:41,673   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:41,767   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:41,907   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:41,970   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:42,173   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:42,188   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:42,407   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:42,469   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:42,719   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:42,938   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:43,110   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:43,203   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:43,453   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:43,594   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:43,812   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:43,859   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:44,062   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:44,125   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:44,312   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:44,406   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:44,562   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:44,609   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:44,765   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:44,859   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:45,000   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:45,062   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:45,265   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:45,312   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:45,546   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:45,578   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:45,968   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:46,031   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:46,234   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:46,406   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:46,984   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:47,140   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:28:47,484   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-11 14:31:59,907   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationFailureCredentialsExpiredEvent: sharon.shatto; exception: User credentials have expired
2014-08-11 14:33:55,968   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: sharon.shatto
2014-08-11 14:33:56,015   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: sharon.shatto
2014-08-11 14:52:20,791   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: sharon.shatto
2014-08-11 14:52:20,806   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: sharon.shatto
2014-08-11 14:56:19,387   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationFailureCredentialsExpiredEvent: Andrew.Berry; exception: User credentials have expired
2014-08-11 14:56:50,934   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: andrew.berry
2014-08-11 14:56:50,965   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: andrew.berry
2014-08-11 14:58:49,758   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: sharon.shatto
2014-08-11 14:58:49,774   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: sharon.shatto
2014-08-11 15:00:46,545   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: steve.trapani
2014-08-11 15:00:46,577   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: steve.trapani
2014-08-11 15:03:02,862   [WARN] com.fortify.manager.web.security.auth.FMLdapAuthenticationProvider - LDAP Integration disabled
2014-08-11 15:03:02,909   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationFailureBadCredentialsEvent: Rhonda.Maffeo; exception: Bad credentials
2014-08-11 15:03:27,691   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationFailureCredentialsExpiredEvent: Rhonda.Maffeo; exception: User credentials have expired
2014-08-11 15:04:03,081   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event AuthenticationSuccessEvent: rhonda.maffeo
2014-08-11 15:04:03,097   [WARN] org.springframework.security.event.authentication.LoggerListener - Authentication event InteractiveAuthenticationSuccessEvent: rhonda.maffeo
2014-08-12 00:00:00,169   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:00,513   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:00,669   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:00,919   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:00,998   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,185   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,248   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,373   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,435   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,560   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,607   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,732   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,795   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,904   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:01,966   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,091   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,154   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,295   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,357   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,466   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,529   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,654   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,717   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,842   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:02,888   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,013   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,076   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,201   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,248   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,388   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,435   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,607   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,623   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,748   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,810   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
2014-08-12 00:00:03,935   [ERROR] com.fortify.manager.security.util.AuthenticationUtils - user details not instance of fm user details
